$$APEX,334,05:43:13,5151.2996,00033.5119,7320,026,125,08,-32.19,-29.13,488,8D8,,,9F7B46552,36*9182
$$APEX,335,05:43:31,5151.2554,00033.6104,7129,,,,,,,,,,,*E49B
$$APEX,336,05:44:04,5151.1459,00033.7886,6689,032,137,08,-31.13,-24.63,502,8D6,0000,001C,583A1A1F2,3F*05A8
$$APEX,337,05:44:23,5151.0779,00033.8974,6402,036,139,06,-30.63,-22.94,52F,8D4,,,15CC58662,3F*89B3

$$APEX,339,05:45:15,5150.9171,00034.1225,6022,022,143,07,-29.06,-18.50,5B0,8D3,0000,0017,70491A1F2,2F*FB33
$$APEX,340,05:45:34,5150.8687,00034.1838,5814,017,137,08,-28.38,-16.88,5E3,8D2,,,C58C33392,2F*7403
$$APEX,341,05:45:53,5150.8305,00034.2292,5595,,,,,,,,,,,*EEFD
$$APEX,342,05:46:26,5150.7585,00034.3038,5189,015,144,08,-26.13,-12.06,684,8D1,0002,000F,8162343F2,2D*BB86
$$APEX,343,05:46:45,5150.7183,00034.3446,4957,014,157,07,-25.25,-10.13,6C1,8CF,,,2F2012162,2D*138F
$$APEX,344,05:47:04,5150.6841,00034.3715,4726,,,,,,,,,,,*C893
$$APEX,345,05:47:37,5150.6372,00034.3624,4262,000,000,07,-22.44,-5.94,76F,8CE,0010,000E,2E2011152,2F*F623
$$APEX,346,05:47:56,5150.6371,00034.3623,4260,000,000,09,-21.44,-4.50,7AC,8CE,,,2E2011162,2F*ACF1
$$APEX,347,05:48:14,5150.6370,00034.3622,4255,,,,,,,,,,,*B68E

$$APEX,349,05:49:06,5150.6199,00034.3986,3456,000,000,07,-17.31,0.94,8B6,8CD,,,372A1F272,30*C2C7
$$APEX,350,05:49:24,5150.6148,00034.3955,3111,,,,,,,,,,,*3C3E
$$APEX,351,05:49:57,5150.5895,00034.3326,2585,005,261,09,-13.50,5.38,9B1,8CE,000A,000A,3227161B2,35*10C9
$$APEX,352,05:50:16,5150.5865,00034.2932,2292,010,246,09,-12.06,7.19,A12,8CE,,,2D2213172,35*24A2

$$APEX,354,05:51:07,5150.5427,00034.1593,1561,021,262,05,-7.50,7.38,B27,8D0,0002,0003,2B2212172,38*4180
$$APEX,355,05:51:26,5150.5204,00034.0514,1282,030,263,06,-5.75,8.13,B91,8D3,,,664E1C222,38*28F0





$$APEX,392,06:04:43,5150.5401,00033.5110,57,000,000,06,1.81,0.88,D38,903,0001,0005,51311C242,2B*D0CB
$$APEX,393,06:05:02,5150.5402,00033.5110,57,000,000,06,1.88,0.94,D38,903,,,51321B252,2B*047A

$$APEX,395,06:05:53,5150.5403,00033.5110,57,000,000,07,1.94,1.00,D39,906,000E,0008,53321C252,2C*DEA5
$$APEX,396,06:06:12,5150.5403,00033.5109,57,000,000,07,2.00,1.06,D39,907,,,53331D252,2C*B9D1

$$APEX,398,06:07:03,5150.5402,00033.5109,57,000,000,07,2.13,1.19,D38,909,0009,0000,55341D262,29*C556
$$APEX,399,06:07:22,5150.5402,00033.5110,57,000,000,07,2.13,1.13,D39,90A,,,55331D262,29*DCB9

$$APEX,401,06:08:13,5150.5400,00033.5110,58,000,000,07,2.25,1.19,D39,90C,0009,0000,56351E272,29*F985
$$APEX,402,06:08:32,5150.5399,00033.5110,58,000,000,07,2.31,1.31,D38,90C,,,57351E272,29*C9A0

$$APEX,404,06:09:23,5150.5394,00033.5114,58,000,000,06,2.44,1.44,D38,90F,0009,0000,59361F292,2C*B024






$$APEX,440,06:23:23,5150.5370,00033.5129,57,000,000,05,4.31,3.38,D38,928,0008,0005,744829352,2A*C7DE
$$APEX,441,06:23:42,5150.5370,00033.5129,57,000,000,05,4.38,3.50,D39,928,,,74492A362,2A*9CFB
